Tile No,Receiver 1,Receiver 2,Receiver 3,Human Status
6,-42,-35,-36,2
6,-37,-38,-36,2
6,-37,-41,-36,2
6,-36,-34,-36,2
6,-38,-35,-38,2
6,-38,-35,-40,2
6,-38,-35,-39,2
6,-38,-34,-42,2
6,-39,-35,-42,2
6,-37,-35,-38,2
6,-37,-35,-37,2
6,-37,-35,-36,2
6,-37,-36,-38,2
6,-32,-35,-36,2
6,-42,-35,-36,2
6,-44,-37,-36,2
6,-37,-35,-35,2
6,-38,-36,-36,2
6,-38,-36,-37,2
6,-37,-38,-36,2
6,-38,-35,-37,2
6,-38,-35,-36,2
6,-38,-34,-36,2
6,-38,-34,-36,2
6,-37,-35,-36,2
6,-37,-36,-40,2
6,-40,-34,-47,2
6,-37,-35,-37,2
6,-37,-34,-37,2
6,-37,-39,-36,2
6,-35,-35,-36,2
6,-33,-32,-37,2
6,-41,-35,-36,2
6,-43,-32,-38,2
6,-38,-36,-36,2
